co,name,reg_name,code,pop,lat,lon
co,la finca,La Finca,5,,10.15,-75.25
co,la fionda,La Fionda,26,,5.86,-73.9508333
co,la fiscala,La Fiscala,33,,4.5333333,-74.1166667
co,la flauta,La Flauta,16,,3.0958333,-75.4027778
co,la flecha,La Flecha,10,,9.8352778,-73.0038889
co,la flecha,La Flecha,12,,8.983333300000002,-75.2166667
co,la flor de agua,La Flor de Agua,19,,4.016111100000001,-73.2586111
co,la flor de la guajira,La Flor de la Guajira,17,,11.816666699999999,-71.4
co,la florecita,La Florecita,26,,7.4183333,-73.24888890000001
co,la florecita,La Florecita,29,,3.9219443999999997,-75.98611109999999
co,la florencia,La Florencia,9,,2.5222222000000003,-76.7911111
co,la floresia,La Floresia,9,,2.7811111,-76.51138890000001
co,la floresta,La Floresta,2,,6.633333299999999,-74.8833333
co,la floresta,La Floresta,6,,5.540555599999999,-74.00583329999999
co,la floresta,La Floresta,7,,4.9794444,-75.66027779999999
co,la floresta,La Floresta,8,,1.1666667,-75.4333333
co,la floresta,La Floresta,10,,8.85,-73.6833333
co,la floresta,La Floresta,16,,2.3122222000000003,-75.97972220000001
co,la floresta,La Floresta,18,,9.85,-74.6833333
co,la floresta,La Floresta,19,,4.0341667,-73.1691667
co,la floresta,La Floresta,21,,8.2733333,-72.4475
co,la floresta,La Floresta,22,,0.2383333,-74.9572222
co,la floresta,La Floresta,23,,4.1372222,-75.8038889
co,la floresta,La Floresta,26,,5.8875,-73.9594444
co,la floresta,La Floresta,27,,8.8,-75.2166667
co,la floresta,La Floresta,28,,3.2544444,-75.5891667
co,la floresta,La Floresta,29,,3.6513888999999997,-76.0688889
co,la floresta,La Floresta,32,,4.7833333,-72.3
co,la floresta,La Floresta,33,,4.8452778,-73.78805559999999
co,la florida,La Florida,2,,5.554166700000001,-75.7130556
co,la florida,La Florida,3,,6.898888900000001,-70.66111109999999
co,la florida,La Florida,4,,10.983333300000002,-74.9833333
co,la florida,La Florida,5,,10.233333300000002,-75.3833333
co,la florida,La Florida,6,,5.5583333,-73.8516667
co,la florida,La Florida,7,,4.9930556,-75.7438889
co,la florida,La Florida,9,,2.6541667,-76.67777779999999
co,la florida,La Florida,10,,9.694166699999998,-73.2561111
co,la florida,La Florida,11,,5.0833333,-76.6166667
co,la florida,La Florida,12,,8.5377778,-75.61277779999999
co,la florida,La Florida,16,,2.6413889,-75.77083329999999
co,la florida,La Florida,17,,11.243611099999999,-72.9008333
co,la florida,La Florida,18,,10.016666699999998,-74.2166667
co,la florida,La Florida,19,,4.0333333,-73.41666670000001
co,la florida,La Florida,20,2882.0,1.3016667,-77.4105556
co,la florida,La Florida,24,,4.7605556,-75.6183333
co,la florida,La Florida,26,,5.7216667,-73.6486111
co,la florida,La Florida,28,,3.2633332999999998,-75.6025
co,la florida,La Florida,29,,3.3275,-76.23861109999999
co,la florida,La Florida,31,,3.61,-69.84138890000001
co,la florida,La Florida,32,,4.4872222,-72.19111109999999
co,la florida,La Florida,33,,4.4166667,-74.5
co,la flor,La Flor,16,,3.2763888999999997,-75.09388890000001
co,la flota,La Flota,33,,4.72,-73.0633333
co,la fonda,La Fonda,2,,5.9358333,-75.5072222
co,la fonda,La Fonda,9,,2.9655556,-76.7575
co,la fonda,La Fonda,28,,4.081944399999999,-75.5852778
co,la fonda,La Fonda,29,,3.9961111000000002,-76.3825
co,la fortaleza,La Fortaleza,21,,8.1394444,-72.3694444
co,la fortaleza,La Fortaleza,32,,4.6502778,-72.53111109999999
co,la fortuna,La Fortuna,2,,6.7641667000000005,-75.86
co,la fortuna,La Fortuna,3,,6.2833333,-70.91666670000001
co,la fortuna,La Fortuna,6,,5.7666667,-74.65
co,la fortuna,La Fortuna,8,,1.2741666999999999,-75.69972220000001
co,la fortuna,La Fortuna,9,,2.6555556,-77.8575
co,la fortuna,La Fortuna,12,,8.5202778,-76.04638890000001
co,la fortuna,La Fortuna,18,,10.083333300000001,-74.1333333
co,la fortuna,La Fortuna,26,,5.8508333,-73.9925
co,la fortuna,La Fortuna,33,,5.7575,-74.4308333
co,la forzosa,La Forzosa,32,,4.9333333,-72.2588889
co,la fragua,La Fragua,2,,6.822222200000001,-75.8891667
co,la fragua,La Fragua,20,,1.6016667,-77.1105556
co,la fragua,La Fragua,33,,4.7,-74.2166667
co,la fraguita,La Fragüita,33,,4.6,-74.1
co,la fresneda,La Fresneda,29,,3.7588888999999996,-76.475
co,la fria,La Fría,19,,4.616666700000001,-71.7166667
co,la fria,La Fría,33,,5.5247222,-74.4572222
co,la fronconia,La Fronconia,26,,6.2591667,-73.4122222
co,la frontera,La Frontera,2,,5.9105555999999995,-75.9094444
co,la frontera,La Frontera,15,,3.2461111000000002,-70.1305556
co,la frontera,La Frontera,18,,10.166666699999999,-74.1833333
co,la frontera,La Frontera,19,,3.3333333,-72.8166667
co,la frontera,La Frontera,23,,4.2038889,-75.81777779999999
co,la frontera,La Frontera,32,,4.6758333,-72.4441667
co,la frontera,La Frontera,33,,4.9,-74.45
co,la fruta,La Fruta,32,,5.5,-72.3833333
co,la frutosa,La Frutosa,28,,3.4002778,-74.97361109999999
co,la fuente,La Fuente,26,,6.7166667,-73.2833333
co,la fundacion,La Fundación,32,,4.3494444,-72.7438889
co,la furatena,La Furatena,26,,5.8797222,-73.8988889
co,la gabarra,La Gabarra,21,,9.0022222,-72.90611109999999
co,la gabriela,La Gabriela,2,,6.932222200000001,-75.54138890000002
co,la gabriela,La Gabriela,18,,10.766666699999998,-74.1333333
co,la gacha,La Gacha,26,,5.8288889,-73.685
co,la gaitana,La Gaitana,8,,1.2738889,-75.8022222
co,la galera,La Galera,16,,3.35,-75.2333333
co,la galguita,La Galguita,16,,2.2472222,-75.7952778
co,la galicia,La Galicia,21,,8.5152778,-72.69722220000001
co,la gallardera,La Gallardera,3,,6.7119444,-70.81138890000001
co,la gallera,La Gallera,27,,9.233333300000002,-75.41666670000001
co,la gallina,La Gallina,28,,4.4,-74.95
co,la ganja,La Ganja,2,,7.198611099999999,-75.3791667
co,la garantia,La Garantía,16,,3.145,-75.38027779999999
co,la garcia,La Garcia,2,,7.1033333,-75.43388890000001
co,la garita,La Garita,21,,7.75,-72.5333333
co,la garita,La Garita,27,,9.2833333,-75.3666667
co,la garlopa,La Garlopa,27,,9.45,-75.55
co,la garlutina,La Garlutina,28,,3.0577777999999998,-75.7183333
co,la garobeta,La Garobeta,26,,7.062222200000001,-73.4897222
co,la garrapata,La Garrapata,12,,8.7847222,-75.9738889
co,la garrucha,La Garrucha,2,,6.5316667,-76.32222220000001
co,lagartera,Lagartera,20,,1.6563888999999998,-78.9594444
co,la gaviota,La Gaviota,2,,6.0677778,-74.9627778
co,la gaviota,La Gaviota,26,,5.895,-73.8380556
co,la gaviota,La Gaviota,29,,4.0333333,-76.4833333
co,la germana,La Germana,2,,6.7,-75.5930556
co,la germania,La Germania,28,,3.6555556000000005,-75.6208333
co,la gertrudis,La Gertrudis,29,,3.5883333,-76.28361109999999
co,la ginaria,La Ginaria,7,,5.0938889000000005,-75.66
co,la gineo,La Gineo,2,,5.9166667,-75.8833333
co,la giralda,La Giralda,4,,10.5333333,-74.7833333
co,la giralda,La Giralda,32,,6.0105556,-71.52888890000001
co,la girona,La Girona,26,,7.3166667,-73.33333329999999
co,la gitana,La Gitana,2,,7.608055599999999,-76.6422222
co,la gloria,La Gloria,3,,6.4333333,-71.08333329999999
co,la gloria,La Gloria,6,,5.5788889,-73.7263889
co,la gloria,La Gloria,9,,1.8513889,-77.1269444
co,la gloria,La Gloria,10,6810.0,8.6227778,-73.8083333
co,la gloria,La Gloria,11,,8.2833333,-77.0666667
co,la gloria,La Gloria,12,,8.2725,-76.1580556
co,la gloria,La Gloria,17,,11.1655556,-72.68638890000001
co,la gloria,La Gloria,18,,10.166666699999999,-73.5666667
co,la gloria,La Gloria,19,,3.4083333,-72.6583333
co,la gloria,La Gloria,20,,1.55,-78.25
co,la gloria,La Gloria,21,,8.2666667,-73.3666667
co,la gloria,La Gloria,22,,0.3833333,-75.0
co,la gloria,La Gloria,26,,6.331111099999999,-73.29611109999999
co,la gloria,La Gloria,27,,9.45,-75.3833333
co,la gloria,La Gloria,29,,4.4408332999999995,-76.0522222
co,la gloria vieja,La Gloria Vieja,18,,10.066666699999999,-74.3166667
co,la glorieta,La Glorieta,6,,5.754444400000001,-74.2605556
co,la glorieta,La Glorieta,10,,9.484444400000001,-73.92833329999999
co,la glorieta,La Glorieta,26,,5.9941667,-73.8558333
co,la glorieta,La Glorieta,28,,3.6441667,-75.61027779999999
co,la glorieta,La Glorieta,29,,4.1747222,-76.1033333
co,la goajira,La Goajira,6,,6.05,-74.3833333
co,la goleta,La Goleta,11,,8.45,-77.16666670000001
co,la goleta,La Goleta,16,,3.0011111,-75.3977778
co,la golondrina,La Golondrina,2,,6.6325,-76.1083333
co,la gomez,La Gómez,21,,8.705833300000002,-72.9263889
co,la gomez,La Gómez,26,,7.3894444,-73.5552778
co,la gondola,La Góndola,28,,3.2483333,-75.8783333
co,la gorgona,La Gorgona,29,,3.4,-76.3833333
co,la gorra,La Gorra,18,,9.25,-74.1166667
co,lagos del dorado,Lagos del Dorado,14,,1.2108333,-71.9502778
co,la gracia,La Gracia,29,,4.55,-76.2
co,la graciana,La Graciana,20,,1.7519444,-77.3030556
co,la graciela,La Graciela,2,,6.7258333,-75.5294444
co,la graciela,La Graciela,12,,8.8094444,-75.8905556
co,la graciela,La Graciela,32,,4.8808333,-72.4636111
co,la gradenia,La Gradenia,26,,5.9666667,-73.2166667
co,la gramala,La Gramala,2,,6.3405556,-75.7330556
co,la graminea,La Gramínea,24,,4.7419444,-75.6741667
co,la granada,La Granada,6,,5.6525,-74.12361109999999
co,la granada,La Granada,20,,1.9494444,-77.2752778
co,la granada,La Granada,26,,6.1169444,-73.2258333
co,la granada,La Granada,29,,3.1786111,-76.5780556
co,la granada,La Granada,33,,4.8,-74.15
co,la gran bretana,La Gran Bretaña,33,,4.5166667,-74.16666670000001
co,la gran china,La Gran China,12,,8.9186111,-75.68611109999999
co,la grande,La Grande,11,,7.036388900000001,-76.88888890000001
co,la grandera,La Grandera,2,,6.8158332999999995,-75.565
co,la granja,La Granja,2,,5.9583333,-75.5397222
co,la granja,La Granja,4,,10.833333300000001,-74.8833333
co,la granja,La Granja,6,,4.9025,-73.0583333
co,la granja,La Granja,9,,2.6494444,-76.6122222
co,lagranja,LaGranja,10,,9.2838889,-73.8675
co,la granja,La Granja,10,,9.506111099999998,-74.0183333
co,la granja,La Granja,16,,2.7691667,-75.57472220000001
co,la granja,La Granja,17,,10.9402778,-72.8038889
co,la granja,La Granja,18,,10.566666699999999,-73.55
co,la granja,La Granja,26,,5.927777799999999,-73.92
co,la granja,La Granja,28,,3.3652778,-74.9366667
co,la granja,La Granja,29,,3.4,-76.2333333
co,la granja,La Granja,33,,4.5,-74.2
co,la granjita,La Granjita,12,,8.4666667,-75.5333333
co,la gran via,La Gran Vía,18,,10.016666699999998,-73.9
co,la gran vista,La Gran Vista,3,,6.3,-70.6333333
co,la grecia,La Grecia,2,,5.947222200000001,-75.9258333
co,la grecia,La Grecia,29,,4.55,-76.2
co,la greda,La Greda,28,,3.7244443999999994,-74.9827778
co,la grifa,La Grifa,3,,6.383333299999999,-70.4666667
co,la grillera,La Grillera,6,,5.7372222,-73.95638890000001
co,la griselda,La Griselda,33,,4.75,-74.1166667
co,la gruta,La Gruta,33,,4.5508333,-73.7822222
co,la guaca,La Guaca,16,,2.6925,-75.5916667
co,la guaca,La Guaca,20,,1.8280556000000001,-77.3638889
co,la guaca,La Guaca,33,,4.9936111,-73.8375
co,la guacamaya,La Guacamaya,26,,6.898888900000001,-73.5530556
co,la guadalupe,La Guadalupe,15,,1.2433333,-66.86861110000001
co,la guadua,La Guadua,9,,2.5672222000000002,-76.6855556
co,la guadua,La Guadua,26,,6.3327778,-73.3108333
co,la guafilla,La Guafilla,3,,6.9,-70.1333333
co,la guafilla,La Guafilla,32,,6.25,-70.45
co,la guaira,La Guaira,28,,3.5213888999999994,-75.40611109999999
co,la guaira,La Guaira,29,,4.0480556000000005,-76.41
co,la guaira,La Guaira,32,,4.6819444,-72.57472220000001
co,la guajira,La Guajira,2,,6.7258333,-76.2072222
co,la guajira,La Guajira,6,,6.05,-74.3833333
co,la guajira,La Guajira,7,,5.6325,-75.5075
co,la guajira,La Guajira,10,,9.751944400000001,-73.3194444
co,la guajira,La Guajira,18,,9.316666699999999,-74.2
co,la guajira,La Guajira,19,,3.5766667,-74.3797222
co,la guajira,La Guajira,26,,6.7791667,-73.5441667
co,la guajira,La Guajira,29,,3.5633333,-76.40138890000001
co,la gualdranera,La Gualdranera,19,,4.3,-72.8166667
co,la gualdronera,La Gualdronera,19,,4.3,-72.8166667
co,la guamala,La Guamala,2,,6.25,-76.0
co,la guamalera,La Guamalera,10,,9.325833300000001,-73.9138889
co,la guanabana,La Guanabana,12,,8.556388900000002,-75.9302778
co,la guanabana,La Guanabana,26,,6.891944400000001,-73.6594444
co,la guapa,La Guapa,6,,5.8505556,-73.5508333
co,la guaracura,La Guaracura,3,,6.8966667,-70.2427778
co,la guardia,La Guardia,18,,11.0,-74.6333333
co,la guardia,La Guardia,29,,4.7,-76.2
co,la guardia,La Guardia,32,,5.0666667,-72.2333333
co,la guaria,La Guaria,29,,4.0480556000000005,-76.41
co,la guaripa,La Guaripa,27,,8.583333300000001,-74.8666667
co,la guatilla,La Guatilla,32,,4.3630556,-72.36277779999999
co,la guava,La Guava,26,,6.975,-73.57888890000001
co,la guayacana,La Guayacana,20,,1.4333333000000001,-78.45
co,la guayacana,La Guayacana,29,,4.866666700000001,-76.0333333
co,la guayana,La Guayana,2,,7.1666667,-75.2177778
co,la guayana,La Guayana,32,,5.2333333,-72.6333333
co,la guerrera,La Guerrera,6,,5.5166667,-72.3
co,la guillera,La Guillera,6,,5.6127778,-74.01222220000001
co,la guinchera,La Guinchera,3,,6.459444400000001,-71.5744444
co,la guinea,La Guinea,2,,5.9166667,-75.8833333
co,la guinea,La Guinea,12,,9.2833333,-75.65
co,la guinea,La Guinea,29,,3.8166667000000003,-76.75
co,la guineo,La Guineo,2,,5.9166667,-75.8833333
co,la guitarra,La Guitarra,2,,7.073611099999999,-75.40222220000001
co,laguna amarilla,Laguna Amarilla,32,,4.746111099999999,-72.6952778
co,laguna bonita,Laguna Bonita,33,,5.7383333,-74.30027779999999
co,laguna de galapagos,Laguna de Galápagos,26,,7.382222200000001,-73.2308333
co,laguna de ortices,Laguna de Ortices,26,,6.7166667,-72.8666667
co,laguna flor,Laguna Flor,27,,9.333333300000001,-75.4666667
co,laguna,Laguna,9,,2.6986111,-76.77444440000001
co,laguna,Laguna,10,,10.266666699999998,-73.0666667
co,laguna,Laguna,16,,1.95,-76.08333329999999
co,laguna,Laguna,20,,1.2166667,-77.2
co,laguna,Laguna,21,,8.484444400000001,-73.36138890000001
co,laguna,Laguna,23,,4.1802778,-75.71472220000001
co,lagunas de sailan,Lagunas de Sailán,26,,5.9266667,-74.0205556
co,laguna verde,Laguna Verde,33,,5.5594444,-74.3822222
co,lagunazo,Lagunazo,31,,5.65,-70.0333333
co,laguneral,Laguneral,19,,4.2333333,-73.0333333
co,laguneta baja,Laguneta Baja,26,,5.9836111,-73.69333329999999
co,laguneta,Laguneta,12,,8.684166699999999,-75.53111109999999
co,laguneta,Laguneta,26,,6.3702778,-73.3822222
co,lagunetas,Lagunetas,19,,4.1427778,-72.0994444
co,lagunetas,Lagunetas,32,,5.5,-72.2333333
co,laguneyuca,Laguneyuca,31,,4.4475,-70.5411111
co,lagunilla,Lagunilla,16,,2.2,-75.7833333
co,lagunilla,Lagunilla,23,,4.4333333,-75.7833333
co,lagunilla,Lagunilla,28,,3.75,-75.58555559999999
co,lagunilla,Lagunilla,29,,4.2,-76.0333333
co,lagunillas,Lagunillas,6,,6.25,-72.6333333
co,lagunillas,Lagunillas,16,,2.1833332999999997,-75.81388890000001
co,lagunita,Lagunita,17,,10.75,-73.1
co,lagunita,Lagunita,26,,5.94,-73.9202778
co,lagunitas,Lagunitas,6,,5.7383333,-74.20527779999999
co,lagunitas,Lagunitas,9,,2.6758333,-76.8427778
co,lagunitas,Lagunitas,16,,2.0922221999999997,-75.8080556
co,lagunitas,Lagunitas,17,,10.75,-73.1
co,lagunitas,Lagunitas,21,,8.2919444,-73.1591667
co,lagunitas,Lagunitas,28,,3.2058332999999997,-75.6788889
co,lagunitas,Lagunitas,32,,4.7441667,-72.7941667
co,la gutierrez,La Gutierrez,28,,3.4047222,-75.1141667
co,la guzmana,La Guzmana,2,,6.4586111,-74.9683333
co,la habana,La Habana,2,,7.233055599999999,-75.4052778
co,la habana,La Habana,4,,10.583333300000001,-75.2
co,la habana,La Habana,7,,5.0441667,-75.79388890000001
co,la habana,La Habana,12,,8.624722199999999,-75.8972222
co,la habana,La Habana,18,,10.483333300000002,-74.2
co,la habana,La Habana,29,,3.88,-76.1941667
co,la hacienda,La Hacienda,2,,6.7258333,-75.81388890000001
co,la hacienda,La Hacienda,16,,2.4191667000000003,-75.7458333
co,la hacienda,La Hacienda,29,,4.2,-75.9569444
co,la haya,La Haya,5,,9.9666667,-75.1833333
co,la helena,La Helena,2,,5.6194444,-75.79777779999999
co,la helida,La Helida,26,,6.0833333,-73.7166667
co,la heliera,La Heliera,3,,6.2666667,-71.0166667
co,la hermita,La Hermita,33,,4.633333299999999,-74.33333329999999
co,la hermosa,La Hermosa,12,,8.644722199999999,-76.11111109999999
co,la hermosa,La Hermosa,28,,4.0236111,-75.6125
co,la hermosa,La Hermosa,32,,5.5333333,-70.4333333
co,la hermosa,La Hermosa,33,,5.7,-74.3475
co,la hermosura,La Hermosura,26,,6.1,-73.7833333
co,la herradura,La Herradura,2,,5.8961111,-75.8816667
co,la herradura,La Herradura,8,,1.3391667,-75.76361109999999
co,la herradura,La Herradura,9,,1.87,-76.87777779999999
co,la herradura,La Herradura,18,,9.066666699999999,-74.08333329999999
co,la herradura,La Herradura,29,,3.5386111000000002,-76.3494444
co,la herradura,La Herradura,32,,4.5919444,-72.49972220000001
co,la herrera,La Herrera,2,,5.5797222,-75.8077778
co,la herrera,La Herrera,33,,4.7,-74.3
co,la hidalguia,La Hidalguía,3,,6.7030556,-70.83277779999999
co,la higuerilla,La Higuerilla,20,,1.6252778,-77.2969444
co,la hiliera de la shell,La Hiliera de la Shell,3,,6.2666667,-71.0166667
co,la hiliera,La Hiliera,3,,6.2666667,-71.0166667
co,la hoja,La Hoja,20,,1.8055556000000001,-77.4952778
co,la holanda,La Holanda,16,,3.0302778,-75.4955556
co,la holanda,La Holanda,28,,3.275,-75.65638890000001
co,la holanda,La Holanda,29,,3.1388889,-76.5880556
co,la holanda,La Holanda,32,,4.7,-72.25
co,la holgazana,La Holgazana,28,,4.116666700000001,-74.8166667
co,la honda,La Honda,2,,5.9841667,-75.5797222
co,la honda,La Honda,6,,5.7908333,-73.5319444
co,la honda,La Honda,9,,1.8333332999999998,-76.85
co,la honda,La Honda,11,,7.5833333,-77.1333333
co,la honda,La Honda,20,,1.3913889,-78.63972220000001
co,la honda,La Honda,24,,4.87,-75.7902778
co,la honda,La Honda,26,,6.2333333,-73.3833333
co,la honda,La Honda,28,,4.0777778,-75.59
co,la honda,La Honda,32,,5.4833333,-72.3833333
co,la hondita,La Hondita,2,,6.4925,-74.7491667
co,la hondita,La Hondita,16,,3.1691667000000003,-74.79222220000001
co,la hondura,La Hondura,2,,6.6369444,-75.77027779999999
co,la hondura,La Hondura,6,,5.9166667,-73.2
co,la hondura,La Hondura,16,,2.5766667,-75.7866667
co,la hondura,La Hondura,29,,4.8,-76.1
co,la hora,La Hora,2,,5.728055599999999,-75.9452778
co,la hormiga,La Hormiga,22,,0.25916669999999997,-76.88638890000001
co,la horqueta,La Horqueta,6,,5.5666667,-72.8
co,la horqueta,La Horqueta,9,,1.7405556,-77.26611109999999
co,la horqueta,La Horqueta,17,,11.1652778,-72.51638890000001
co,la horqueta,La Horqueta,18,,10.016666699999998,-74.15
co,la horqueta,La Horqueta,19,,3.1,-72.83333329999999
co,la horqueta,La Horqueta,20,,1.5263889,-77.21
co,la horqueta,La Horqueta,26,,7.373888900000001,-73.8905556
co,la horqueta,La Horqueta,33,,4.55,-74.5166667
co,la horrueta,La Horrueta,6,,6.0077777999999995,-73.3966667
co,la hoyada,La Hoyada,2,,6.807777799999999,-75.95277779999999
co,la hoyada,La Hoyada,21,,8.1758333,-73.1147222
co,la hoya de varela,La Hoya de Varela,19,,3.5711111000000004,-74.3575
co,la hoya,La Hoya,6,,5.879444400000001,-73.5075
co,la hoya,La Hoya,26,,6.3136111,-73.26361109999999
co,la hoya,La Hoya,33,,4.6491667,-73.8880556
co,la huerta,La Huerta,26,,6.4861111,-74.17944440000001
co,la huila,La Huila,10,,7.9,-73.5333333
co,la humareda,La Humareda,5,,8.9,-73.8833333
co,la hundida,La Hundida,2,,6.6755556,-75.5575
co,la ibaguerena,La Ibaguereña,32,,4.65,-72.7166667
co,la iberia,La Iberia,7,,5.4141667,-75.6694444
co,la iberia,La Iberia,29,,3.1333333,-76.7
co,la idalia,La Idalia,6,,6.1441667,-74.4841667
co,la idalia,La Idalia,7,,5.633333299999999,-74.6333333
co,la idea,La Idea,3,,6.65,-70.65
co,la idea,La Idea,32,,6.2,-70.6166667
co,la iglesia,La Iglesia,2,,7.197777799999999,-75.4122222
co,la iguana,La Iguana,26,,6.8594444,-73.5644444
co,la iguara,La Iguara,32,,4.7836111,-72.9230556
co,la ilucion,La Ilución,2,,8.0244444,-75.08888890000001
co,la ilusion,La Ilusión,2,,5.6669444,-75.8391667
co,la ilusion,La Ilusión,3,,6.215,-71.9458333
co,la ilusion,La Ilusión,5,,7.95,-74.1333333
co,la ilusion,La Ilusión,10,,9.9975,-73.3141667
co,la ilusion,La Ilusión,12,,7.37,-75.8672222
co,la ilusion,La Ilusión,16,,3.2777778,-74.94722220000001
co,la ilusion,La Ilusión,19,,3.05,-74.2833333
co,la ilusion,La Ilusión,26,,6.4547222,-74.18472220000001
co,lailusion,LaIlusión,28,,3.3061111000000003,-75.78138890000001
co,la ilusion,La Ilusión,28,,3.3866667,-75.6075
co,la ilusion,La Ilusión,33,,4.4447222,-74.1763889
co,la indepencia,La Indepencia,18,,9.4361111,-74.1313889
co,la independencia,La Independencia,18,,9.4361111,-74.1313889
